Version checked: updated 
Download setup initialized...
newcards.ydk downloaded from repository 
Download setup done. Downloading newcards.ydk...
36975314 downloaded [2984/11672]
36737092 downloaded [2959/11672]
37119142 downloaded [3002/11672]
36405256 downloaded [2913/11672]
36734924 downloaded [2957/11672]
36894320 downloaded [2975/11672]
37053871 downloaded [2992/11672]
3701074 downloaded [2987/11672]
35870016 downloaded [2858/11672]
3657444 downloaded [2936/11672]
36694815 downloaded [2951/11672]
37322745 downloaded [3025/11672]
37300735 downloaded [3020/11672]
36717258 downloaded [2954/11672]
36643046 downloaded [2946/11672]
36931229 downloaded [2979/11672]
36841733 downloaded [2970/11672]
36562627 downloaded [2933/11672]
36687247 downloaded [2948/11672]
37444964 downloaded [3043/11672]
37310367 downloaded [3022/11672]
37129797 downloaded [3004/11672]
37115973 downloaded [3001/11672]
36916401 downloaded [2977/11672]
37457534 downloaded [3045/11672]
36849933 downloaded [2971/11672]
36046926 downloaded [2878/11672]
37198732 downloaded [3012/11672]
37057743 downloaded [2995/11672]
36733451 downloaded [2956/11672]
37168514 downloaded [3007/11672]
36197902 downloaded [2889/11672]
37083210 downloaded [2997/11672]
37663536 downloaded [3063/11672]
36870345 downloaded [2974/11672]
36834155 downloaded [2968/11672]
37675907 downloaded [3065/11672]
373085 downloaded [3021/11672]
36278828 downloaded [2898/11672]
37318031 downloaded [3024/11672]
36708764 downloaded [2953/11672]
37440988 downloaded [3042/11672]
36809777 downloaded [2966/11672]
37104630 downloaded [2999/11672]
37383714 downloaded [3032/11672]
37043180 downloaded [2991/11672]
37433748 downloaded [3040/11672]
37038993 downloaded [2990/11672]
37241623 downloaded [3015/11672]
3734202 downloaded [3027/11672]
37057012 downloaded [2994/11672]
37812118 downloaded [3085/11672]
36898537 downloaded [2976/11672]
36368606 downloaded [2909/11672]
37011715 downloaded [2988/11672]
37803970 downloaded [3083/11672]
37261776 downloaded [3017/11672]
36868108 downloaded [2973/11672]
37195861 downloaded [3011/11672]
37436476 downloaded [3041/11672]
36429703 downloaded [2918/11672]
37231841 downloaded [3014/11672]
37445295 downloaded [3044/11672]
37406863 downloaded [3035/11672]
37649320 downloaded [3062/11672]
37007105 downloaded [2986/11672]
37626500 downloaded [3060/11672]
37279508 downloaded [3019/11672]
3752422 downloaded [3052/11672]
37192109 downloaded [3010/11672]
37474917 downloaded [3047/11672]
36523152 downloaded [2929/11672]
37169670 downloaded [3008/11672]
37061511 downloaded [2996/11672]
37993923 downloaded [3105/11672]
37984331 downloaded [3103/11672]
37630732 downloaded [3061/11672]
36586443 downloaded [2938/11672]
37414347 downloaded [3037/11672]
37055344 downloaded [2993/11672]
37421579 downloaded [3039/11672]
37164373 downloaded [3006/11672]
37364101 downloaded [3031/11672]
37744402 downloaded [3072/11672]
37803172 downloaded [3082/11672]
37675138 downloaded [3064/11672]
37684215 downloaded [3067/11672]
38167722 downloaded [3125/11672]
37561138 downloaded [3055/11672]
37354507 downloaded [3030/11672]
37390590 downloaded [3034/11672]
37349495 downloaded [3028/11672]
36736723 downloaded [2958/11672]
37256334 downloaded [3016/11672]
37798171 downloaded [3081/11672]
3814632 downloaded [3123/11672]
3758046 downloaded [3057/11672]
37209439 downloaded [3013/11672]
37520316 downloaded [3051/11672]
37620434 downloaded [3059/11672]
37820550 downloaded [3087/11672]
37984162 downloaded [3102/11672]
37806313 downloaded [3084/11672]
37890974 downloaded [3092/11672]
36690018 downloaded [2949/11672]
3779662 downloaded [3080/11672]
37337327 downloaded [3026/11672]
3775068 downloaded [3075/11672]
37970940 downloaded [3101/11672]
37412656 downloaded [3036/11672]
37511832 downloaded [3050/11672]
38342335 downloaded [3145/11672]
37792478 downloaded [3079/11672]
37390589 downloaded [3033/11672]
37742478 downloaded [3071/11672]
37576645 downloaded [3056/11672]
38325384 downloaded [3143/11672]
3693034 downloaded [2978/11672]
37780349 downloaded [3077/11672]
37991342 downloaded [3104/11672]
3773196 downloaded [3070/11672]
368382 downloaded [2969/11672]
38026562 downloaded [3107/11672]
37469904 downloaded [3046/11672]
38143903 downloaded [3122/11672]
37957847 downloaded [3100/11672]
37480144 downloaded [3048/11672]
37557626 downloaded [3054/11672]
37955049 downloaded [3099/11672]
37534148 downloaded [3053/11672]
37880706 downloaded [3091/11672]
37926346 downloaded [3095/11672]
38033124 downloaded [3112/11672]
38124994 downloaded [3121/11672]
38517737 downloaded [3165/11672]
37101832 downloaded [2998/11672]
37694547 downloaded [3068/11672]
38120068 downloaded [3120/11672]
37869028 downloaded [3090/11672]
38109772 downloaded [3119/11672]
37679169 downloaded [3066/11672]
37931734 downloaded [3097/11672]
37752990 downloaded [3076/11672]
38318146 downloaded [3142/11672]
37745919 downloaded [3074/11672]
38495396 downloaded [3163/11672]
38299233 downloaded [3141/11672]
38148100 downloaded [3124/11672]
37021315 downloaded [2989/11672]
38179121 downloaded [3127/11672]
37745740 downloaded [3073/11672]
37829468 downloaded [3088/11672]
3810071 downloaded [3117/11672]
3868277 downloaded [3185/11672]
38296564 downloaded [3140/11672]
38280762 downloaded [3139/11672]
38033123 downloaded [3111/11672]
38210374 downloaded [3132/11672]
38049934 downloaded [3115/11672]
37267041 downloaded [3018/11672]
38492752 downloaded [3162/11672]
38033122 downloaded [3110/11672]
3792766 downloaded [3096/11672]
37910722 downloaded [3094/11672]
37818794 downloaded [3086/11672]
38480590 downloaded [3160/11672]
38898779 downloaded [3205/11672]
38679204 downloaded [3183/11672]
38491199 downloaded [3161/11672]
38030232 downloaded [3108/11672]
3717252 downloaded [3009/11672]
38331564 downloaded [3144/11672]
38363525 downloaded [3147/11672]
3790062 downloaded [3093/11672]
38411870 downloaded [3152/11672]
3825890 downloaded [3135/11672]
38479725 downloaded [3159/11672]
38670435 downloaded [3182/11672]
38199696 downloaded [3130/11672]
38203732 downloaded [3131/11672]
38273745 downloaded [3137/11672]
38007744 downloaded [3106/11672]
38643567 downloaded [3180/11672]
37421075 downloaded [3038/11672]
38053381 downloaded [3116/11672]
38848158 downloaded [3203/11672]
38049541 downloaded [3114/11672]
38667773 downloaded [3181/11672]
38606913 downloaded [3179/11672]
38844957 downloaded [3202/11672]
38552107 downloaded [3172/11672]
37351133 downloaded [3029/11672]
38395123 downloaded [3150/11672]
38041940 downloaded [3113/11672]
39064822 downloaded [3225/11672]
38502358 downloaded [3164/11672]
38406364 downloaded [3151/11672]
3846170 downloaded [3157/11672]
38450736 downloaded [3155/11672]
38522377 downloaded [3167/11672]
38834303 downloaded [3200/11672]
38180759 downloaded [3128/11672]
39037517 downloaded [3223/11672]
38815069 downloaded [3199/11672]
37580756 downloaded [3058/11672]
38742075 downloaded [3192/11672]
38250531 downloaded [3134/11672]
38173725 downloaded [3126/11672]
38267552 downloaded [3136/11672]
38680149 downloaded [3184/11672]
37507488 downloaded [3049/11672]
38538445 downloaded [3171/11672]
38699854 downloaded [3187/11672]
38247752 downloaded [3133/11672]
39033131 downloaded [3222/11672]
38589847 downloaded [3177/11672]
38369349 downloaded [3148/11672]
39019325 downloaded [3219/11672]
38975369 downloaded [3212/11672]
38837163 downloaded [3201/11672]
38572779 downloaded [3175/11672]
38532954 downloaded [3170/11672]
39261576 downloaded [3245/11672]
38430673 downloaded [3154/11672]
39246582 downloaded [3243/11672]
37781520 downloaded [3078/11672]
39024589 downloaded [3220/11672]
38354937 downloaded [3146/11672]
38891741 downloaded [3204/11672]
38459905 downloaded [3156/11672]
39188539 downloaded [3239/11672]
38730226 downloaded [3190/11672]
3841833 downloaded [3153/11672]
38916526 downloaded [3207/11672]
39238953 downloaded [3242/11672]
38568567 downloaded [3174/11672]
38737148 downloaded [3191/11672]
37953640 downloaded [3098/11672]
39139935 downloaded [3232/11672]
39475024 downloaded [3265/11672]
39191307 downloaded [3240/11672]
39440937 downloaded [3263/11672]
38777931 downloaded [3195/11672]
38525760 downloaded [3168/11672]
38576155 downloaded [3176/11672]
37721209 downloaded [3069/11672]
3897065 downloaded [3210/11672]
38784726 downloaded [3197/11672]
38520918 downloaded [3166/11672]
39030163 downloaded [3221/11672]
39041729 downloaded [3224/11672]
39439590 downloaded [3262/11672]
38107923 downloaded [3118/11672]
38761908 downloaded [3194/11672]
38973775 downloaded [3211/11672]
38992735 downloaded [3215/11672]
39399168 downloaded [3259/11672]
39703254 downloaded [3285/11672]
38723936 downloaded [3188/11672]
38562933 downloaded [3173/11672]
39699564 downloaded [3283/11672]
3784434 downloaded [3089/11672]
3909436 downloaded [3227/11672]
39303359 downloaded [3252/11672]
39402797 downloaded [3260/11672]
38275183 downloaded [3138/11672]
39122311 downloaded [3230/11672]
39260991 downloaded [3244/11672]
3900605 downloaded [3217/11672]
39695323 downloaded [3282/11672]
38783169 downloaded [3196/11672]
39229392 downloaded [3241/11672]
38695361 downloaded [3186/11672]
39168895 downloaded [3235/11672]
39648965 downloaded [3279/11672]
38988538 downloaded [3214/11672]
39131963 downloaded [3231/11672]
39823987 downloaded [3303/11672]
38943357 downloaded [3208/11672]
39838559 downloaded [3305/11672]
38033121 downloaded [3109/11672]
39531794 downloaded [3272/11672]
38468214 downloaded [3158/11672]
3966653 downloaded [3280/11672]
38757297 downloaded [3193/11672]
39272762 downloaded [3247/11672]
3918345 downloaded [3237/11672]
39774685 downloaded [3299/11672]
39284521 downloaded [3250/11672]
39454112 downloaded [3264/11672]
39163598 downloaded [3234/11672]
3891471 downloaded [3206/11672]
39817919 downloaded [3302/11672]
39432962 downloaded [3261/11672]
39000945 downloaded [3216/11672]
3819470 downloaded [3129/11672]
39373426 downloaded [3255/11672]
39118197 downloaded [3228/11672]
39299733 downloaded [3251/11672]
38981606 downloaded [3213/11672]
39526584 downloaded [3270/11672]
39751093 downloaded [3292/11672]
39987164 downloaded [3323/11672]
39998992 downloaded [3325/11672]
38601126 downloaded [3178/11672]
39389320 downloaded [3257/11672]
39778366 downloaded [3300/11672]
39091951 downloaded [3226/11672]
39505816 downloaded [3267/11672]
39357122 downloaded [3254/11672]
39972129 downloaded [3319/11672]
39701395 downloaded [3284/11672]
39180960 downloaded [3236/11672]
40172183 downloaded [3343/11672]
39984786 downloaded [3322/11672]
39672388 downloaded [3281/11672]
38383368 downloaded [3149/11672]
39564736 downloaded [3275/11672]
39712330 downloaded [3287/11672]
39528955 downloaded [3271/11672]
39978267 downloaded [3320/11672]
39829561 downloaded [3304/11672]
39900763 downloaded [3312/11672]
40177746 downloaded [3345/11672]
39730727 downloaded [3290/11672]
3954901 downloaded [3274/11672]
40320754 downloaded [3363/11672]
39275698 downloaded [3248/11672]
39153655 downloaded [3233/11672]
38814750 downloaded [3198/11672]
40143123 downloaded [3339/11672]
39271553 downloaded [3246/11672]
39618799 downloaded [3277/11672]
39387565 downloaded [3256/11672]
39806198 downloaded [3301/11672]
40164421 downloaded [3342/11672]
38528901 downloaded [3169/11672]
39753577 downloaded [3295/11672]
40159926 downloaded [3340/11672]
40453765 downloaded [3383/11672]
3987233 downloaded [3307/11672]
40348946 downloaded [3365/11672]
39996157 downloaded [3324/11672]
39732186 downloaded [3291/11672]
39343610 downloaded [3253/11672]
40267580 downloaded [3359/11672]
39752820 downloaded [3294/11672]
3989465 downloaded [3310/11672]
40061558 downloaded [3332/11672]
39015 downloaded [3218/11672]
39477584 downloaded [3266/11672]
4031928 downloaded [3362/11672]
39980304 downloaded [3321/11672]
39765115 downloaded [3297/11672]
39507162 downloaded [3268/11672]
40173854 downloaded [3344/11672]
39897277 downloaded [3311/11672]
40473581 downloaded [3385/11672]
39537362 downloaded [3273/11672]
39913299 downloaded [3315/11672]
39581190 downloaded [3276/11672]
387282 downloaded [3189/11672]
40636712 downloaded [3403/11672]
40005099 downloaded [3327/11672]
40279770 downloaded [3360/11672]
40044918 downloaded [3330/11672]
39711336 downloaded [3286/11672]
39910367 downloaded [3314/11672]
40424929 downloaded [3379/11672]
40048324 downloaded [3331/11672]
38960450 downloaded [3209/11672]
39761138 downloaded [3296/11672]
39751094 downloaded [3293/11672]
40101111 downloaded [3335/11672]
40450317 downloaded [3382/11672]
40160226 downloaded [3341/11672]
39719977 downloaded [3288/11672]
39964797 downloaded [3317/11672]
40227329 downloaded [3352/11672]
40343749 downloaded [3364/11672]
39185163 downloaded [3238/11672]
40640058 downloaded [3405/11672]
4081665 downloaded [3423/11672]
40465719 downloaded [3384/11672]
39905966 downloaded [3313/11672]
40240595 downloaded [3355/11672]
40133511 downloaded [3337/11672]
40217358 downloaded [3350/11672]
39853199 downloaded [3306/11672]
40225398 downloaded [3351/11672]
40428851 downloaded [3380/11672]
40089744 downloaded [3334/11672]
40634253 downloaded [3402/11672]
40204620 downloaded [3347/11672]
40390147 downloaded [3372/11672]
39392286 downloaded [3258/11672]
40619741 downloaded [3399/11672]
40318957 downloaded [3361/11672]
3912064 downloaded [3229/11672]
4081825 downloaded [3425/11672]
40640057 downloaded [3404/11672]
39890958 downloaded [3308/11672]
39956951 downloaded [3316/11672]
40971261 downloaded [3443/11672]
40080312 downloaded [3333/11672]
403847 downloaded [3370/11672]
40619825 downloaded [3400/11672]
40398073 downloaded [3375/11672]
40253382 downloaded [3357/11672]
40384720 downloaded [3371/11672]
4081094 downloaded [3422/11672]
40003819 downloaded [3326/11672]
40991587 downloaded [3445/11672]
40012727 downloaded [3328/11672]
40230018 downloaded [3354/11672]
40364916 downloaded [3367/11672]
4055337 downloaded [3392/11672]
41158734 downloaded [3463/11672]
40736921 downloaded [3419/11672]
40817915 downloaded [3424/11672]
39622156 downloaded [3278/11672]
39276790 downloaded [3249/11672]
40110009 downloaded [3336/11672]
40441990 downloaded [3381/11672]
40737112 downloaded [3420/11672]
4022819 downloaded [3353/11672]
40583194 downloaded [3395/11672]
40418351 downloaded [3377/11672]
40529384 downloaded [3390/11672]
40542825 downloaded [3391/11672]
40189917 downloaded [3346/11672]
41160595 downloaded [3465/11672]
40933924 downloaded [3439/11672]
40945356 downloaded [3442/11672]
40392714 downloaded [3374/11672]
40213117 downloaded [3348/11672]
40509732 downloaded [3387/11672]
40633297 downloaded [3401/11672]
40937767 downloaded [3440/11672]
40703222 downloaded [3415/11672]
39765958 downloaded [3298/11672]
40672993 downloaded [3412/11672]
40975574 downloaded [3444/11672]
40391316 downloaded [3373/11672]
41306080 downloaded [3483/11672]
40252269 downloaded [3356/11672]
40350910 downloaded [3366/11672]
40666140 downloaded [3410/11672]
39512984 downloaded [3269/11672]
40605147 downloaded [3397/11672]
4064256 downloaded [3407/11672]
41309158 downloaded [3485/11672]
41139112 downloaded [3459/11672]
40669071 downloaded [3411/11672]
4058065 downloaded [3394/11672]
41147577 downloaded [3462/11672]
39967326 downloaded [3318/11672]
40884383 downloaded [3432/11672]
40771118 downloaded [3421/11672]
41141943 downloaded [3460/11672]
40371092 downloaded [3368/11672]
40908371 downloaded [3435/11672]
41442341 downloaded [3503/11672]
3972721 downloaded [3289/11672]
40410110 downloaded [3376/11672]
41160533 downloaded [3464/11672]
4145852 downloaded [3505/11672]
4072687 downloaded [3417/11672]
41090784 downloaded [3452/11672]
41098335 downloaded [3455/11672]
40140448 downloaded [3338/11672]
40516623 downloaded [3388/11672]
40502912 downloaded [3386/11672]
40941889 downloaded [3441/11672]
41269771 downloaded [3480/11672]
41587307 downloaded [3523/11672]
39892082 downloaded [3309/11672]
40867519 downloaded [3431/11672]
40854824 downloaded [3430/11672]
40555959 downloaded [3393/11672]
41249545 downloaded [3479/11672]
4130270 downloaded [3482/11672]
40695128 downloaded [3414/11672]
40838625 downloaded [3427/11672]
41613948 downloaded [3525/11672]
40591390 downloaded [3396/11672]
41307269 downloaded [3484/11672]
41201555 downloaded [3472/11672]
41230939 downloaded [3475/11672]
40921545 downloaded [3437/11672]
40659562 downloaded [3408/11672]
402568 downloaded [3358/11672]
41142615 downloaded [3461/11672]
41089128 downloaded [3451/11672]
41436536 downloaded [3500/11672]
4178474 downloaded [3543/11672]
40028305 downloaded [3329/11672]
